T_Virus_Level,Room_Temperature,Humidity,Gas_Leak_Level,Security_Clearance,AI_Override_Attempts,Proximity_To_Core,Anomaly
2.7418964575655416,21.487267269630795,45.476751371663894,0.1271762166275014,1,0,10.241463518072834,0
3.0529076005910625,21.202183374566008,39.12928813759443,0.11972720171583373,4,1,21.52181279233831,0
2.795460519088289,24.21922264279131,48.684185620525895,0.17178385518998984,1,0,18.214321856117387,0
2.1563786665163125,21.87661945049282,41.146910249373306,0.03458733722878142,2,0,16.8490267791153,0
3.464404869791743,23.230830254331845,43.74583164094385,0.04107816435346622,3,0,20.916195478995,0
3.020790359482838,22.491716610361184,51.49935621765302,0.08467034626608089,1,0,11.268045398925322,0
2.447391166923328,22.29243263861828,49.170277259246845,0.07308252712445117,1,0,19.744942159481596,0
4.793556494135007,22.175686324224777,46.09602093816794,0.04789125964507778,3,1,24.76503978686784,0
0.5663623212918711,23.693271231324083,42.15319403954566,0.11726352548061444,2,0,20.922427242225336,0
2.2397970835702172,23.775981164795333,43.253690573260194,0.1907324583661539,3,0,19.52039661963061,0
6.429219581273236,23.42976438149403,38.294349836721445,0.08881653629010419,1,1,18.938477292117003,0
10.241586182059951,20.897783653698713,48.79506485291095,0.14741696396645942,2,0,27.148055470472162,0
0.15224134674208667,22.934631021833642,42.059457005378455,0.10205404320473771,2,0,17.409996586289438,0
4.1053562086824975,22.560300525117654,41.306306373475365,0.027814081520247266,3,1,20.519899620045447,0
4.605323159385348,21.1323104066855,45.389428634903375,0.08255740014044,2,0,15.36505909012741,0
4.859002443881818,21.418186327206296,45.71344206100815,0.10189818641053178,1,0,15.719093202433054,0
3.4149585231345987,21.847007925046103,53.42850877017486,0.12068131888571677,1,0,17.347160851561068,0
4.502071703041853,23.388962651071925,45.0671024269423,0.16969622652705363,3,0,10.540947316458997,0
1.4783823760384482,19.889533806844018,39.493366856151454,0.09511025014578986,2,0,17.731729716153467,0
2.1505036275730864,19.600907856708535,45.32395675061691,0.04292921038863904,2,0,25.23794211125469,0
7.4461661341906495,21.161254247411186,37.71571185875981,0.11820850315712055,1,0,22.67605142571834,0
2.8845781420881993,22.80765243582468,42.2935045251888,0.18720051170378665,4,0,22.92176279137681,0
3.0517563075672633,22.801520820180677,52.37727065521147,0.11484135542729403,1,1,27.713743938678775,0
7.145014674619604,20.76727775736798,48.04975693665989,0.1559270704667975,1,0,14.328736484219704,0
7.558929863315502,25.955003712918383,48.185595202056135,0.17131171290398822,1,1,16.376038403180992,0
3.9475042869651578,23.75599244397649,46.844586014541235,0.1027869886663184,1,0,18.877190161637582,0
6.72287305126561,22.425866588104572,50.8533939435325,0.10156072948347825,2,0,16.960935189900773,0
6.3325393440870466,22.880586301891803,45.271701470709374,0.07507679587295783,2,0,18.90506628233219,0
5.171374322806718,20.30711399035445,43.83461403974589,0.19624227475617606,3,1,19.63046301144518,0
2.188865961642716,25.066722335799916,42.71752195247952,0.10315968019251134,3,0,15.63371661573731,0
7.634788131268651,21.911919359343056,46.03338814269558,0.17576983746317965,1,0,14.675401235330202,0
7.582547678031758,21.943654735950712,49.31195287958844,0.10221030874402263,3,0,20.607414050358187,0
4.330449335786918,20.859454538175804,49.88631685151561,0.13441425542441163,4,0,33.474111660977556,0
1.0248621707982144,24.217107847534667,39.801033877358826,0.08296979611281166,2,0,14.641326368164957,0
4.81631047133009,22.65034369028782,43.00151754582004,0.07910882405953094,2,0,24.850835265973224,0
6.992236429822258,19.950828878599474,48.368844171681296,0.07155475734552877,2,1,16.238287483962054,0
1.9612600680919732,20.7734764050923,45.245473656528354,0.06965873291068006,3,0,16.63088961120173,0
5.873119608315336,24.204676388181245,56.66508209126344,0.14756924917503852,4,0,21.427471016431717,0
4.067926996263515,20.971487623614806,49.85672142270741,0.04120945098304011,3,0,20.795559830801526,0
3.4402941075567224,19.86797508202218,48.497250453032706,0.21586768828074307,2,0,27.42160920757342,0
4.5837554992854495,24.360601324832658,40.0071480675878,0.06350016642099618,4,0,21.876440040139304,0
8.76231413888118,20.80590379341905,54.253905712178664,0.09792410153659643,1,0,22.187394946405625,0
2.8445104441413878,22.623755254429092,45.433805377313234,0.09862988545667481,2,0,27.34246702181064,0
3.7991528685225897,21.9237988170707,44.539170945892614,0.11218100107449122,1,1,30.867414149722386,0
5.3211479620997295,20.611165144163277,44.60834575534921,0.09259053547981791,1,0,20.754706771013716,0
6.030588643248935,22.356463984449938,41.85056881213642,0.0725308308025025,2,1,22.65293103296385,0
3.3462392919202797,20.87881651906268,50.673843074333824,0.10665832446813528,1,0,18.970839332174915,0
3.8821563054568236,23.008584006417074,41.143652916612595,0.051875058254033886,2,0,25.2831159876024,0
5.486246917025786,21.48521264696993,56.38844463015465,0.1121122116244825,3,0,15.572671869344411,0
5.701260198547119,23.786636024719286,48.01866508095111,0.17919682204817416,1,1,27.258286507593695,0
5.4860094441088,20.163396689429092,45.102950886173396,0.043349671710930154,4,0,18.51196444859039,0
7.950712433899104,22.56318378644088,37.3750752992797,0.05555375954701147,1,1,17.0820468312191,0
3.839893517259914,20.6354653173875,49.37369810790128,0.028916547597048384,1,2,24.19780322776962,0
2.815716813142534,23.285737582634933,34.33407786185928,0.09349022335976191,1,0,24.773310924050364,0
5.75881079521022,23.486066269936128,43.38994014691298,0.07909954356832902,1,0,10.8792091730052,0
9.093724391439116,21.938623697207397,47.29737529484505,0.10504734851447906,2,0,19.461154986706887,0
5.8413992620369575,21.756906846944766,45.02542698064117,0.0702589844772962,1,1,21.34145583581706,0
8.662917531708707,22.22401286658982,43.203573478467916,0.08243325322721443,4,0,20.709810887045883,0
3.1626961070316035,21.820570563446843,46.42283395237263,0.17160393019522818,2,0,25.35175475535936,0
4.023452315096911,22.45772625381246,40.95216598955214,0.13992306694889414,4,0,28.021737168968862,0
5.037638099481197,20.70335994199642,48.75234930967547,0.10343808754223914,1,0,14.681234855732862,0
7.5539307721763755,23.207400086098488,47.7376326521781,0.13435887375493244,2,0,12.685425565109606,0
1.1812878249854144,23.31852123183551,50.265607262619014,0.08144040243692369,2,0,24.860935349090465,0
0.9275589942881268,22.48717239116517,50.97970953717653,0.09347925865914442,3,0,13.92394291040838,0
6.963530973983189,22.138565187459886,48.27777179144226,0.10759237748207853,3,0,27.148949100027075,0
5.696683478492254,21.698972172437006,51.67552308634312,0.04024647182424719,2,0,13.938514331889095,0
5.798446245210559,22.753749544193937,36.66167366904569,0.06638905637237975,2,0,21.348921994195457,0
5.341730876255884,21.328057992325036,48.19478407106373,0.10784493705992568,1,0,22.74014306043963,0
3.938997704778945,21.509990128736433,51.118968112565824,0.07054104751511767,4,0,23.17616510927267,0
4.075449422589915,24.728347798300486,45.21950266561694,0.0620174119583311,1,0,20.954463717547345,0
7.505685268854967,22.928624754082016,42.89507065993412,0.06949251272099274,1,0,28.52671371325885,0
4.8215316915571025,21.590489877966125,44.88191010290772,0.08064734868831362,1,0,12.470330024966076,0
4.46669534153117,25.182446960995307,42.87037700341217,0.06502153607107891,1,1,12.513684554805973,0
92.2249730904621,53.73226291937352,99.8078128105816,3.4980237055280456,2,4,1.2323238228459243,1
5.526974430662119,24.25410148945838,54.81034180949264,0.16111726282339875,2,0,19.58556095616987,0
5.478809001070754,23.139250056274182,43.459261852734315,0.0014639359077215086,1,0,18.562505802381335,0
5.183504968896746,21.522762247573105,47.224291102991614,0.03867197100490173,1,0,21.223925439832858,0
4.7931375514194325,22.720095426856155,53.54854014337759,0.16427434748544928,4,1,26.69207538257021,0
0.2160875913739524,22.429580115933085,48.99324103595572,0.1270791465999706,4,1,22.760681320708922,0
5.378959642442162,23.182437484954004,49.32292395875886,0.18420852031703164,1,0,15.312696561574212,0
7.436389423508512,22.7955537834982,53.99869145863549,0.13878826926413626,1,0,35.04603288248325,0
7.5854905790364135,22.143193062037444,39.94559251705199,0.015078654538132494,4,1,15.554460435700962,0
7.177539308433344,23.510956536209893,40.704613418173714,0.20496247596275452,3,0,13.388565901033179,0
3.1269872504208083,21.111301816929227,33.92865907057724,0.08484569614439931,1,0,22.22250846765216,0
7.00326365041712,25.068481821515732,47.83997269762121,0.08859476577742417,3,1,13.449068803270631,0
0.9564027200761052,21.02283617520448,52.540414250720104,0.11960640627438414,2,0,21.80847549684841,0
3.3830127942136246,23.43444250313702,47.995448796319046,-0.020768163103926485,1,1,24.946557159501126,0
5.123359699695944,19.68482358522138,47.32160280413333,0.14414624027933762,2,0,22.19162714738322,0
6.876567611951995,22.442848862560904,42.160960789079475,0.026188475984530085,2,0,14.50256558962022,0
7.325677155069972,22.388395642338534,44.371036861708355,0.13106280471017648,1,0,27.814116328218752,0
6.704937286865901,20.520339251351132,41.38701609299261,0.0689117156205584,3,1,16.200027358826087,0
1.0672868212479965,22.764533846836983,43.14981693715902,0.15144245768047973,1,0,26.026724847133405,0
3.786269644285649,23.92837335154252,39.86644754107367,0.11888092032100465,2,0,16.537168025964576,0
8.77237180242106,20.455041587834597,47.81455330142543,0.08935106717248945,1,1,16.563859310958836,0
5.025657287087371,21.187790490239248,50.29068056283711,0.05858971471703514,2,0,10.270941149692113,0
6.1310192912630885,19.74021211294133,57.2062792263267,0.09057915765456369,4,0,20.950681224510294,0
4.695060327238912,22.27875644335413,43.317275393954446,0.07336033934597766,1,1,20.748344554623458,0
3.392103170545038,23.681028559633894,40.48544996476036,0.10342126556039517,1,0,21.222063796049987,0
7.298546652571352,22.1608119430602,52.78208017785883,0.1754773431306316,3,0,21.504733024295795,0
3.035392839245371,23.260910069175075,47.019702080341524,0.2159051130231901,1,0,21.089486949485263,0
2.660166328579424,21.22507870185984,48.12966047986451,-0.01198958151830605,2,0,16.23380004948871,0
6.698204221486288,21.28953181352321,44.642071535530604,0.1937212223466622,1,0,25.62291314224352,0
4.061051228130096,20.898650017043444,40.76186393751558,0.03684823232114669,1,2,18.25160447606804,0
5.918360158456873,24.91336839213445,44.59592213418221,0.12755300621079665,1,0,19.260634261101185,0
8.652019427093872,22.108378072356874,45.28353324419633,0.06653219518748527,1,1,22.31820814767924,0
2.9077578298749915,23.904419893899764,44.81053584102655,0.09341498730700451,1,0,15.469343833218138,0
4.4239222521558474,19.14064506986593,46.995023796219265,0.187295181609281,3,0,15.797101259598861,0
3.2878323481822656,24.31048596972983,43.149887670813776,0.026342706167673507,1,1,19.634091487294985,0
6.116279029037012,22.899176029482557,43.593937688558555,0.04144161660993816,4,1,19.22652330599167,0
7.65159329508438,22.64653443701634,40.01121108670323,0.18119307061610712,1,0,25.12322821053605,0
5.0128445396218755,27.293582781355724,55.15579356536615,0.1295181104057473,1,0,17.987908961489897,0
84.50840911489604,52.0780774175078,93.10106826878689,3.3978101555366687,2,5,4.155195059096123,1
5.947665841823575,26.37726033259014,41.88664116723808,0.1446538717282846,2,0,21.722488932516846,0
4.31818424530784,21.164923153214257,47.33033374139302,0.08555113708669208,2,1,21.660377194016238,0
4.272775575572288,22.833912177468765,52.47070948633412,0.06777461490621642,2,0,25.224393713269862,0
4.820528611425546,24.0521190257329,46.44669452821492,0.07763774476063465,2,0,23.876365058301516,0
2.1888738922874267,20.052511090496647,54.596406500722296,0.086891803993743,2,0,14.144367179815706,0
10.440338333179238,22.023546693936638,50.59169068396564,0.16498156426517202,3,0,26.45752202817022,0
5.462891845051145,20.87391949826078,44.02707668480166,-0.01740341985504132,3,1,18.476744579370767,0
1.4479764919031957,22.920190248507755,50.123869003325055,0.10622187989534722,1,0,14.420351925637165,0
7.46950382808959,23.82467108091562,44.50224658407516,0.17964260321859937,2,0,21.001432207308973,0
2.15208569509971,18.902045837439083,47.04606289303273,0.10233600601324862,1,0,17.31112250499289,0
5.781391841856288,21.970122405550402,51.42040138271143,0.004946278559100709,1,0,20.62756521555143,0
2.9258678528600077,20.8302899863936,41.263890838897574,0.02620644514492941,2,0,21.0734931558909,0
4.619322643832784,21.02248731676538,45.43602496018634,0.11835827025215223,2,0,18.48662544510599,0
3.928073109771904,20.788612989852556,47.646499669718345,0.07916472582044713,1,0,17.987084644452466,0
87.33607077474048,51.3012564149419,88.13236616287244,2.621644259599784,2,8,3.767305529357918,1
8.449393299522217,21.819119217289796,44.06925890517176,0.14972590580142386,1,1,18.42480456283641,0
6.002188339879691,22.777328425668117,29.830053189273656,0.18807509467460015,1,0,20.806775941159145,0
7.953868852236549,22.987214554003845,46.40791702542917,0.07077503921890249,1,0,20.27042706385757,0
7.7394022153083695,22.438223263178198,45.68155647781834,0.03678313491188216,3,0,16.89052262520571,0
8.197076224192683,22.442837137517863,48.698796453486345,0.10395369289813067,4,0,27.27477841186126,0
5.119260739840349,20.586909724638634,50.553765862073206,0.05438372429668211,3,0,18.01038494596288,0
4.416612500413446,22.021763498893982,44.58433237139253,0.1275563302043478,2,0,19.60149436780332,0
4.838566839782835,23.107355846224245,48.082896761536354,0.05458293741460074,2,0,28.954280067229604,0
3.309692083147682,19.88655887981194,39.106544341018726,-0.02428974561430916,1,0,13.28679458100629,0
4.4164827354829255,20.850300353470317,49.54111262045865,0.07038778111879933,1,0,16.26883681149994,0
2.169465616151625,20.68053448667314,40.70280906602345,0.14355226465726087,1,0,13.292347145867664,0
4.260779327912732,23.6247178189911,45.219541509385785,0.11571446577393536,3,0,19.29880025267628,0
1.9621783498198644,21.356444127861003,38.404024736161006,0.15312860028666814,3,0,18.14229331113643,0
94.95964752946367,53.36164054630018,94.26797693531697,2.7517967065266475,1,6,4.616495913365964,1
4.649243088202619,23.65749580270662,37.0588645064609,0.05015664526215649,1,0,27.018095748747193,0
3.644510058950297,23.69102513403323,38.83705467915542,0.09922264231782127,2,0,20.11932509112247,0
4.541235336289065,22.32247422618182,44.84419817599261,0.07164024244924495,2,0,26.984842833578817,0
7.012585618428881,20.151353141254,35.90474492348726,0.09722047384003643,1,0,17.649169602190806,0
5.768404144011793,22.487889247344373,42.562277217967036,0.11925540160631898,4,0,15.354100923286417,0
5.538589505161468,24.014082792026777,53.37564969845113,0.07233661706566197,1,0,21.677468260746952,0
6.890423069222967,23.848492907821996,45.080183315067394,0.016830664432023357,2,0,26.305531394722557,0
6.255212595123663,20.36598604343184,46.21231485861355,0.18648936937281219,2,0,15.522487739393302,0
2.2057636297740175,21.916221726020783,54.63172702860567,0.07326245977045426,1,0,13.139597822814892,0
4.172788933156712,21.741437563819506,36.94498616057416,0.13456781905402626,4,0,16.450430514290304,0
4.081278200919511,21.033489599467025,49.13072808020258,0.08465029770582991,3,0,21.662454903946887,0
5.692896418993952,20.721663035504015,40.72687679122467,0.09488668248912038,1,0,17.386082635015406,0
1.5796632146867489,24.583232646712293,35.10807541713458,0.12987364669483806,2,0,19.931483068986026,0
7.848991642493895,20.356193783801924,51.1436402761446,0.07310858150674888,2,0,26.336800907857754,0
2.8987533563443977,21.02029391510509,40.79246270544235,0.072328437701239,2,0,23.477502402236155,0
4.069379086439893,22.371220821460156,43.00371677027019,0.04198315719499243,4,0,25.40483085431847,0
0.7425318111703758,20.664346370586006,41.26448623166467,0.05623382162044774,1,0,24.727357409962824,0
4.932149548144182,19.761846974281955,46.54578859758732,0.14275945266964138,3,0,18.424334151299675,0
1.5483865424188066,20.83755576390402,55.28292910353798,0.11227640860280842,1,0,14.686441196782823,0
4.560656224324976,20.509615726608946,54.24331534483275,0.08878465860281771,1,0,21.895609522346863,0
2.627327145780291,20.777971520143495,41.67866067520709,0.11431892415005473,1,0,18.004175644926004,0
5.9923983747266325,21.830262258315873,43.88030287843363,0.10167757984091214,1,1,19.94459736932848,0
3.4920708222666477,22.5062231120896,48.30576464330673,0.1254750691412203,3,0,25.8054634999587,0
5.447575903277797,22.57116710704758,49.91868021951782,0.0940732882985568,2,0,15.618554827195354,0
7.959888277780052,23.532434476109557,45.424864813179134,0.11303530809856377,1,0,21.717273210140384,0
6.704866669592448,23.25674580284422,49.19972269871014,0.23353376874315324,1,0,29.666462569060172,0
4.023047839779281,19.937372150249374,46.839097842219324,0.1248350806121196,1,2,24.702000330038956,0
2.499184532060565,25.551121546040683,38.070366670148765,0.058281184412263105,1,1,9.699902916606312,0
2.816132199209374,24.279928008871448,51.72342586615307,0.11416349750732993,4,0,25.6889873579104,0
6.580743792103423,17.839277590099126,44.07694502781475,0.11078313937430323,1,0,23.429376163540642,0
1.3162044540842852,23.172913803177877,42.6753849281764,0.14308244311615764,1,0,17.041012675920673,0
5.987120408668583,23.010209194237348,43.100460167297115,0.15923478989405015,2,1,24.483979916819337,0
1.7868457985226414,22.946313405394232,48.364851030159585,0.029365442375368436,3,1,19.31890707266248,0
7.893955768707466,22.328445873783963,44.499136156066214,0.0734994620610017,2,0,17.673863618390822,0
5.752819052195033,21.66997295851049,36.823548649642234,0.1246627088096516,1,0,24.641473060168718,0
4.509223767994259,20.850818754083992,39.84446973352868,0.1358439767409726,2,0,19.741233803536435,0
6.822725444349444,22.119872895610055,50.732359387439516,0.09257222925497088,1,0,20.682755858596664,0
1.858998792753646,24.929376073734268,43.048027664414285,0.06220123543424941,3,0,16.83493088843118,0
5.082651264541237,19.704581296105317,44.23635027509922,0.1575064339196816,1,0,20.72798753412831,0
5.168336460371393,23.786759567410144,42.07795112655881,0.039528877305408286,2,1,22.85195827600538,0
5.422793134941318,22.434866761056494,38.80919427832271,0.098251965192331,3,0,16.406648103305734,0
6.918541652170414,21.898192927450776,42.17325023749453,0.10668394191188117,3,0,18.080930436747852,0
1.9390771805132463,21.514727579823315,42.55027989513019,0.10825497757466129,3,0,24.493336958945534,0
7.0229260708167125,20.071601328920842,49.07365360810841,0.1293226565166805,1,0,22.630499727473307,0
6.971459991359726,20.595111990634535,44.67564279473319,0.07358345554447879,3,0,20.982255405218293,0
2.996759980210169,23.29529236378228,38.43755654831844,0.08543339969375269,1,1,27.42577781854581,0
2.2603940408418444,21.454640057627458,42.05419806005529,0.06606479339441942,1,0,10.803623930919114,0
7.870174798444471,22.804583828271365,46.74646386177104,0.06667218843834771,2,0,16.562714306645184,0
3.9735728670568298,21.34991564997077,48.59663800914719,0.06975628004954083,2,0,23.10408600455997,0
3.7049163887296817,18.5880684531907,44.13686823495761,0.15044957384658242,2,0,23.099580236020557,0
4.876471600279742,21.658343531314546,31.085197838283896,0.08344178670720895,1,0,17.24682542422705,0
4.626256711677282,23.654826358080488,41.434038478169334,0.01014281661854477,3,0,23.401891884926094,0
7.492170384995259,25.74612268962978,48.89848091089747,0.07589378578392653,1,0,23.882267165782434,0
7.495484145347468,19.537929826596855,50.55976680430204,0.16378859103791613,1,0,21.267018326081335,0
4.159626365808285,22.24088414975764,42.2360454122741,0.19624702565935284,3,0,16.1950660484466,0
2.714059404338754,23.388508314254082,46.53501530002681,0.16163641710341423,1,1,19.40830491862795,0
3.295226467851793,20.201193512356536,49.44470002796518,0.16768549199882557,2,0,15.741546368295495,0
6.799199750866501,22.11936030241325,33.22148254936321,0.06850663254313125,2,0,16.15077048213165,0
5.613962145372476,21.19982133133615,35.614804226848456,0.1601979482505117,2,1,21.34819743769167,0
5.438300655327878,21.869948295777686,46.71798767589108,0.0848369611166647,3,1,20.420067740608648,0
5.015760369389456,20.262095104510774,40.99389820093558,0.1483761497454588,1,0,22.33542807125007,0
0.6933141602575112,21.323045703484503,40.39755606130211,0.08466136576681849,1,1,19.588053562239278,0
99.90245998946602,40.714452190238205,83.60076891377723,3.624645559684091,1,2,3.210188591569742,1
10.116398571336504,20.64002718226856,45.902340709156036,0.14300926053909221,3,1,17.388995759341523,0
3.2744484719137588,20.06859207452041,44.77477760772423,0.134928774043101,2,0,15.95222742101154,0
9.150801597290878,21.960608810095223,48.05800780774842,0.0940895777214527,2,1,25.077102074885033,0
8.818833280940261,22.799810976848967,51.669990929384625,0.15454895138097327,1,0,30.763295451809455,0
2.1554925808046517,23.117726296427225,45.35834276940122,0.08606605485802214,3,0,15.644382176830948,0
5.898437442570069,22.089857885194657,44.817763398709815,0.08187987831559601,2,0,22.75133733894959,0
5.558043051540679,20.65972736122108,44.910360158751004,0.12558025451845103,3,0,23.596353207881943,0
6.995264153840489,19.111648959500684,41.50763120893427,0.043047166693014484,2,0,22.905340917243052,0
3.701444909867986,21.092639854107738,51.48648766962773,0.07763185254193922,3,0,17.14065580622673,0
4.553068035256295,24.522238686127025,39.84956972547785,0.08259463273993514,2,0,16.143801003753,0
11.153720740361006,22.08791337605769,46.6341610474176,0.11730829105273906,4,0,25.335156783954986,0
94.50588637885848,58.35885303739982,86.92961219656489,2.8998729062072073,1,5,0.13825877932627573,1
7.377826742949286,23.41883223483196,42.969242917130984,0.03709013549865371,2,0,14.93367845704364,0
3.5693925814800638,22.900319448616415,42.33581865610038,0.08299901046882716,2,0,16.79628067142189,0
4.799048558856589,23.00690520505803,47.60088210800136,0.1643025051931713,2,0,18.520380238133903,0
4.993251085178096,19.944960058953356,51.29641855718084,0.05295320236785573,2,0,18.656432769646948,0
6.968644796953168,20.158480053315913,42.254367595052116,0.13689674631310778,1,0,9.454704484895602,0
3.0242533181985016,21.280421654850795,62.14455239004107,0.04546231420888768,3,0,23.752562098059343,0
3.8366381721027123,23.99882720149769,43.23173722559224,0.09307161883012946,3,0,22.88522041283167,0
5.538253882490214,23.949981058393202,48.93638146561457,0.06092619670993729,4,0,17.830636888376276,0
8.530908480562193,23.22905990220911,48.9953403657115,0.09128185817937329,2,0,24.006307730179078,0
